Date,Year,Month,Season,City,State,Country,Latitude,Longitude,Temperature_C,Temp_Max_C,Temp_Min_C,Feels_Like_C,Humidity_Pct,Humidity_Max_Pct,Humidity_Min_Pct,Precipitation_mm,Rainfall_mm,Wind_Speed_kmh,Wind_Direction_Deg,Weather_Code,Weather_Condition,Battery_Impact_Score
2020-06-10,2020,6,Summer,New York,NY,US,40.71,-74.01,23.1,27.0,19.4,24.4,75.5,87,64,0.0,0.0,26.9,151,3,Overcast,0.0
2020-06-11,2020,6,Summer,New York,NY,US,40.71,-74.01,24.1,28.5,22.5,25.9,79.0,94,64,21.7,21.7,26.2,201,65,Heavy Rain,0.05
2020-06-12,2020,6,Summer,New York,NY,US,40.71,-74.01,23.8,28.6,19.1,24.0,62.0,91,33,0.0,0.0,19.3,306,3,Overcast,0.0
2020-06-13,2020,6,Summer,New York,NY,US,40.71,-74.01,19.0,22.9,15.0,16.9,51.0,66,36,0.0,0.0,23.6,344,1,Mainly Clear,0.0
2020-06-14,2020,6,Summer,New York,NY,US,40.71,-74.01,16.9,22.2,12.2,15.4,62.0,83,41,0.0,0.0,21.0,40,2,Partly Cloudy,0.0
2020-06-15,2020,6,Summer,New York,NY,US,40.71,-74.01,18.0,22.9,14.6,17.2,66.0,92,40,0.0,0.0,18.4,90,3,Overcast,0.0
2020-06-16,2020,6,Summer,New York,NY,US,40.71,-74.01,18.7,24.3,14.2,18.0,65.0,94,36,0.0,0.0,21.8,79,3,Overcast,0.0
2020-06-17,2020,6,Summer,New York,NY,US,40.71,-74.01,19.0,24.7,14.6,19.1,72.5,93,52,0.0,0.0,18.5,89,3,Overcast,0.0
2020-06-18,2020,6,Summer,New York,NY,US,40.71,-74.01,20.0,23.6,17.7,21.4,87.5,98,77,2.0,2.0,15.7,129,53,Moderate Drizzle,0.0
2020-06-19,2020,6,Summer,New York,NY,US,40.71,-74.01,21.5,25.0,18.8,23.5,85.0,100,70,0.8,0.8,17.5,184,51,Light Drizzle,0.0
2020-06-20,2020,6,Summer,New York,NY,US,40.71,-74.01,22.9,27.2,18.7,25.5,81.5,100,63,0.6,0.6,18.2,196,53,Moderate Drizzle,0.0
2020-06-21,2020,6,Summer,New York,NY,US,40.71,-74.01,23.6,27.7,19.4,26.5,81.5,100,63,0.2,0.2,18.7,191,51,Light Drizzle,0.0
2020-06-22,2020,6,Summer,New York,NY,US,40.71,-74.01,25.4,30.7,20.5,28.2,74.5,96,53,0.0,0.0,21.6,201,2,Partly Cloudy,0.0
2020-06-23,2020,6,Summer,New York,NY,US,40.71,-74.01,24.4,28.0,20.5,26.7,78.0,91,65,0.0,0.0,25.4,171,3,Overcast,0.0
2020-06-24,2020,6,Summer,New York,NY,US,40.71,-74.01,25.7,30.3,21.7,26.8,60.5,91,30,0.1,0.1,23.7,260,51,Light Drizzle,0.0
2020-06-25,2020,6,Summer,New York,NY,US,40.71,-74.01,23.6,28.8,18.5,23.9,59.0,83,35,0.0,0.0,23.3,213,3,Overcast,0.0
2020-06-26,2020,6,Summer,New York,NY,US,40.71,-74.01,24.3,30.5,18.6,24.9,56.5,89,24,0.1,0.1,14.6,279,51,Light Drizzle,0.0
2020-06-27,2020,6,Summer,New York,NY,US,40.71,-74.01,23.4,26.7,18.5,25.0,72.0,88,56,5.9,5.9,24.3,238,63,Moderate Rain,0.0
2020-06-28,2020,6,Summer,New York,NY,US,40.71,-74.01,24.3,29.0,20.2,27.8,78.5,95,62,2.5,2.5,17.3,223,53,Moderate Drizzle,0.0
2020-06-29,2020,6,Summer,New York,NY,US,40.71,-74.01,24.3,29.2,20.3,26.1,69.5,95,44,0.7,0.7,18.7,348,51,Light Drizzle,0.0
2020-06-30,2020,6,Summer,New York,NY,US,40.71,-74.01,22.3,25.6,19.2,24.2,74.5,87,62,11.3,11.3,14.0,5,63,Moderate Rain,0.05
2020-07-01,2020,7,Summer,New York,NY,US,40.71,-74.01,22.8,26.8,19.8,25.7,79.0,98,60,7.2,7.2,11.6,318,63,Moderate Rain,0.0
2020-07-02,2020,7,Summer,New York,NY,US,40.71,-74.01,25.5,31.9,20.0,28.2,68.0,96,40,0.0,0.0,13.7,325,3,Overcast,0.0
2020-07-03,2020,7,Summer,New York,NY,US,40.71,-74.01,26.4,31.8,22.1,29.2,74.0,98,50,13.5,13.5,12.3,0,63,Moderate Rain,0.05
2020-07-04,2020,7,Summer,New York,NY,US,40.71,-74.01,23.8,29.0,20.8,26.3,74.5,98,51,5.6,5.6,18.2,83,63,Moderate Rain,0.0
2020-07-05,2020,7,Summer,New York,NY,US,40.71,-74.01,26.1,32.6,21.7,28.9,64.5,92,37,0.1,0.1,22.3,208,51,Light Drizzle,0.0
2020-07-06,2020,7,Summer,New York,NY,US,40.71,-74.01,26.2,32.9,21.1,28.6,64.5,91,38,0.4,0.4,18.2,134,51,Light Drizzle,0.0
2020-07-07,2020,7,Summer,New York,NY,US,40.71,-74.01,24.1,26.9,22.3,26.3,82.0,96,68,1.9,1.9,21.9,128,51,Light Drizzle,0.0
2020-07-08,2020,7,Summer,New York,NY,US,40.71,-74.01,25.2,28.4,22.9,28.9,84.5,98,71,1.1,1.1,20.2,183,51,Light Drizzle,0.0
2020-07-09,2020,7,Summer,New York,NY,US,40.71,-74.01,25.5,29.9,22.0,29.4,78.5,99,58,0.0,0.0,20.6,168,3,Overcast,0.0
2020-07-10,2020,7,Summer,New York,NY,US,40.71,-74.01,23.4,24.5,22.7,25.6,93.5,98,89,37.7,37.7,38.5,93,65,Heavy Rain,0.05
2020-07-11,2020,7,Summer,New York,NY,US,40.71,-74.01,25.1,28.4,22.6,27.9,84.0,95,73,9.5,9.5,32.2,205,63,Moderate Rain,0.0
2020-07-12,2020,7,Summer,New York,NY,US,40.71,-74.01,25.9,31.1,21.0,26.9,62.5,85,40,0.0,0.0,21.4,260,3,Overcast,0.0
2020-07-13,2020,7,Summer,New York,NY,US,40.71,-74.01,25.9,31.3,21.5,27.8,63.5,89,38,1.2,1.2,17.9,279,53,Moderate Drizzle,0.0
2020-07-14,2020,7,Summer,New York,NY,US,40.71,-74.01,24.6,28.4,20.2,25.6,64.5,84,45,0.1,0.1,15.0,317,51,Light Drizzle,0.0
2020-07-15,2020,7,Summer,New York,NY,US,40.71,-74.01,23.1,25.5,20.4,25.1,81.0,93,69,0.7,0.7,18.5,113,51,Light Drizzle,0.0
2020-07-16,2020,7,Summer,New York,NY,US,40.71,-74.01,22.1,24.2,20.7,22.5,73.0,85,61,0.0,0.0,22.5,142,3,Overcast,0.0
2020-07-17,2020,7,Summer,New York,NY,US,40.71,-74.01,24.2,29.5,20.4,26.7,78.0,94,62,4.4,4.4,16.1,182,55,Heavy Drizzle,0.0
2020-07-18,2020,7,Summer,New York,NY,US,40.71,-74.01,26.3,32.8,21.0,29.5,68.0,100,36,0.0,0.0,17.6,295,3,Overcast,0.0
2020-07-19,2020,7,Summer,New York,NY,US,40.71,-74.01,27.6,33.9,22.0,30.2,68.0,93,43,0.0,0.0,29.4,192,3,Overcast,0.0
2020-07-20,2020,7,Summer,New York,NY,US,40.71,-74.01,29.9,36.0,25.7,32.8,63.5,92,35,0.0,0.0,20.2,265,3,Overcast,0.0
2020-07-21,2020,7,Summer,New York,NY,US,40.71,-74.01,27.0,31.9,22.2,29.4,64.5,83,46,0.0,0.0,21.5,161,3,Overcast,0.0
2020-07-22,2020,7,Summer,New York,NY,US,40.71,-74.01,27.5,31.9,23.8,31.8,74.5,95,54,3.4,3.4,21.4,186,61,Light Rain,0.0
2020-07-23,2020,7,Summer,New York,NY,US,40.71,-74.01,26.0,31.3,23.3,30.0,78.5,97,60,8.5,8.5,18.9,234,63,Moderate Rain,0.0
2020-07-24,2020,7,Summer,New York,NY,US,40.71,-74.01,24.2,26.0,22.7,27.8,83.0,96,70,22.1,22.1,19.2,34,63,Moderate Rain,0.05
2020-07-25,2020,7,Summer,New York,NY,US,40.71,-74.01,25.7,30.0,21.3,29.5,76.5,98,55,0.0,0.0,15.0,216,3,Overcast,0.0
2020-07-26,2020,7,Summer,New York,NY,US,40.71,-74.01,28.2,34.4,23.2,30.3,61.5,93,30,0.0,0.0,22.4,257,3,Overcast,0.0
2020-07-27,2020,7,Summer,New York,NY,US,40.71,-74.01,29.0,35.6,21.7,30.3,53.5,73,34,0.0,0.0,19.8,253,3,Overcast,0.0
2020-07-28,2020,7,Summer,New York,NY,US,40.71,-74.01,29.1,34.3,25.3,32.1,63.0,79,47,1.8,1.8,20.1,262,55,Heavy Drizzle,0.0
2020-07-29,2020,7,Summer,New York,NY,US,40.71,-74.01,27.2,31.4,23.0,30.8,67.0,90,44,0.0,0.0,18.4,169,3,Overcast,0.0
2020-07-30,2020,7,Summer,New York,NY,US,40.71,-74.01,28.0,32.7,23.1,30.7,63.0,85,41,0.0,0.0,12.9,228,3,Overcast,0.0
2020-07-31,2020,7,Summer,New York,NY,US,40.71,-74.01,24.6,27.2,22.3,28.0,77.0,95,59,13.6,13.6,10.6,63,61,Light Rain,0.05
2020-08-01,2020,8,Summer,New York,NY,US,40.71,-74.01,25.3,29.7,20.1,27.6,70.0,93,47,0.0,0.0,20.5,176,3,Overcast,0.0
2020-08-02,2020,8,Summer,New York,NY,US,40.71,-74.01,26.5,29.1,23.6,30.2,80.0,93,67,4.4,4.4,20.5,177,61,Light Rain,0.0
2020-08-03,2020,8,Summer,New York,NY,US,40.71,-74.01,27.2,31.7,23.8,29.5,69.0,94,44,2.3,2.3,20.8,224,61,Light Rain,0.0
2020-08-04,2020,8,Summer,New York,NY,US,40.71,-74.01,24.6,26.8,23.3,25.9,80.0,96,64,21.1,21.1,60.4,171,65,Heavy Rain,0.1
2020-08-05,2020,8,Summer,New York,NY,US,40.71,-74.01,25.8,30.8,21.8,27.9,67.5,94,41,0.0,0.0,19.5,251,2,Partly Cloudy,0.0
2020-08-06,2020,8,Summer,New York,NY,US,40.71,-74.01,22.4,25.5,19.0,24.3,77.0,88,66,2.6,2.6,13.8,65,61,Light Rain,0.0
2020-08-07,2020,8,Summer,New York,NY,US,40.71,-74.01,23.8,27.4,21.8,26.3,75.5,95,56,2.7,2.7,13.9,89,55,Heavy Drizzle,0.0
2020-08-08,2020,8,Summer,New York,NY,US,40.71,-74.01,23.5,26.5,20.8,26.9,85.0,97,73,13.1,13.1,13.5,95,63,Moderate Rain,0.05
2020-08-09,2020,8,Summer,New York,NY,US,40.71,-74.01,25.0,29.3,20.8,28.4,80.5,100,61,0.5,0.5,19.2,203,51,Light Drizzle,0.0
2020-08-10,2020,8,Summer,New York,NY,US,40.71,-74.01,26.9,31.5,22.5,30.9,76.0,98,54,0.0,0.0,18.1,207,1,Mainly Clear,0.0
2020-08-11,2020,8,Summer,New York,NY,US,40.71,-74.01,26.7,29.4,24.0,30.7,82.0,96,68,0.7,0.7,22.2,193,53,Moderate Drizzle,0.0
2020-08-12,2020,8,Summer,New York,NY,US,40.71,-74.01,26.9,30.9,23.4,31.9,79.5,98,61,7.6,7.6,11.6,243,63,Moderate Rain,0.0
2020-08-13,2020,8,Summer,New York,NY,US,40.71,-74.01,24.5,25.7,23.7,28.4,84.5,96,73,5.4,5.4,13.4,56,61,Light Rain,0.0
2020-08-14,2020,8,Summer,New York,NY,US,40.71,-74.01,25.6,29.8,22.3,28.4,73.0,99,47,0.2,0.2,18.3,69,51,Light Drizzle,0.0
2020-08-15,2020,8,Summer,New York,NY,US,40.71,-74.01,23.8,29.0,21.1,25.1,65.5,89,42,0.3,0.3,17.4,61,51,Light Drizzle,0.0
2020-08-16,2020,8,Summer,New York,NY,US,40.71,-74.01,20.3,21.8,19.2,20.5,86.5,95,78,13.4,13.4,26.1,36,61,Light Rain,0.05
2020-08-17,2020,8,Summer,New York,NY,US,40.71,-74.01,21.0,26.0,16.8,22.5,78.5,95,62,6.0,6.0,23.3,199,63,Moderate Rain,0.0
2020-08-18,2020,8,Summer,New York,NY,US,40.71,-74.01,23.4,28.5,18.5,25.3,68.5,98,39,0.0,0.0,13.1,265,3,Overcast,0.0
2020-08-19,2020,8,Summer,New York,NY,US,40.71,-74.01,21.3,24.0,19.2,23.5,83.0,94,72,5.5,5.5,11.5,12,61,Light Rain,0.0
2020-08-20,2020,8,Summer,New York,NY,US,40.71,-74.01,21.1,25.8,16.9,22.1,68.5,96,41,0.0,0.0,13.5,343,3,Overcast,0.0
2020-08-21,2020,8,Summer,New York,NY,US,40.71,-74.01,23.4,28.8,18.1,24.6,72.0,93,51,0.0,0.0,19.4,230,3,Overcast,0.0
2020-08-22,2020,8,Summer,New York,NY,US,40.71,-74.01,25.3,30.1,21.5,28.0,75.0,93,57,2.6,2.6,16.7,232,61,Light Rain,0.0
2020-08-23,2020,8,Summer,New York,NY,US,40.71,-74.01,24.5,28.5,20.6,27.9,82.0,98,66,0.0,0.0,16.3,195,3,Overcast,0.0
2020-08-24,2020,8,Summer,New York,NY,US,40.71,-74.01,26.0,31.8,21.8,29.6,74.5,98,51,0.1,0.1,15.6,236,51,Light Drizzle,0.0
2020-08-25,2020,8,Summer,New York,NY,US,40.71,-74.01,26.6,33.2,22.7,28.7,67.5,94,41,0.3,0.3,29.1,280,51,Light Drizzle,0.0
2020-08-26,2020,8,Summer,New York,NY,US,40.71,-74.01,22.5,26.2,19.4,21.1,52.5,69,36,0.0,0.0,24.1,313,3,Overcast,0.0
2020-08-27,2020,8,Summer,New York,NY,US,40.71,-74.01,25.2,33.5,19.5,26.7,64.5,86,43,1.5,1.5,28.3,251,53,Moderate Drizzle,0.0
2020-08-28,2020,8,Summer,New York,NY,US,40.71,-74.01,24.7,31.6,20.7,26.9,69.0,96,42,0.6,0.6,25.4,258,51,Light Drizzle,0.0
2020-08-29,2020,8,Summer,New York,NY,US,40.71,-74.01,23.9,25.7,22.3,26.9,89.5,98,81,21.0,21.0,21.3,222,63,Moderate Rain,0.05
2020-08-30,2020,8,Summer,New York,NY,US,40.71,-74.01,21.8,25.7,18.2,20.6,58.5,75,42,0.1,0.1,25.6,309,51,Light Drizzle,0.0
2020-08-31,2020,8,Summer,New York,NY,US,40.71,-74.01,20.0,23.3,15.9,20.1,71.5,86,57,0.0,0.0,14.5,89,3,Overcast,0.0
2020-09-01,2020,9,Fall,New York,NY,US,40.71,-74.01,22.1,25.1,20.0,23.3,77.5,93,62,0.2,0.2,18.8,122,51,Light Drizzle,0.0
2020-09-02,2020,9,Fall,New York,NY,US,40.71,-74.01,22.9,25.1,20.0,25.7,89.5,96,83,10.4,10.4,16.3,144,61,Light Rain,0.05
2020-09-03,2020,9,Fall,New York,NY,US,40.71,-74.01,25.0,29.7,22.9,27.5,75.0,98,52,22.9,22.9,24.0,196,63,Moderate Rain,0.05
2020-09-04,2020,9,Fall,New York,NY,US,40.71,-74.01,24.2,28.9,19.5,26.2,68.0,96,40,0.0,0.0,16.5,298,3,Overcast,0.0
2020-09-05,2020,9,Fall,New York,NY,US,40.71,-74.01,21.0,25.7,16.6,21.0,60.0,85,35,0.0,0.0,18.9,283,3,Overcast,0.0
2020-09-06,2020,9,Fall,New York,NY,US,40.71,-74.01,21.6,26.6,17.0,21.8,65.0,81,49,0.0,0.0,20.3,203,3,Overcast,0.0
2020-09-07,2020,9,Fall,New York,NY,US,40.71,-74.01,21.3,25.0,16.9,22.4,78.0,95,61,0.0,0.0,25.3,167,2,Partly Cloudy,0.0
2020-09-08,2020,9,Fall,New York,NY,US,40.71,-74.01,21.9,27.1,17.2,24.5,81.0,100,62,0.0,0.0,16.9,154,3,Overcast,0.0
2020-09-09,2020,9,Fall,New York,NY,US,40.71,-74.01,22.6,26.5,19.2,25.6,82.5,100,65,0.6,0.6,12.1,104,51,Light Drizzle,0.0
2020-09-10,2020,9,Fall,New York,NY,US,40.71,-74.01,24.2,27.3,22.1,28.4,86.5,99,74,17.2,17.2,14.5,172,63,Moderate Rain,0.05
2020-09-11,2020,9,Fall,New York,NY,US,40.71,-74.01,22.0,24.6,17.6,22.6,78.0,100,56,0.7,0.7,21.3,12,51,Light Drizzle,0.0
2020-09-12,2020,9,Fall,New York,NY,US,40.71,-74.01,18.2,21.2,16.1,17.4,73.5,89,58,0.0,0.0,18.6,85,3,Overcast,0.0
2020-09-13,2020,9,Fall,New York,NY,US,40.71,-74.01,20.3,23.2,16.4,20.7,80.0,88,72,1.5,1.5,21.3,151,61,Light Rain,0.0
2020-09-14,2020,9,Fall,New York,NY,US,40.71,-74.01,20.9,25.0,15.9,20.0,67.5,91,44,0.0,0.0,22.2,328,3,Overcast,0.0
2020-09-15,2020,9,Fall,New York,NY,US,40.71,-74.01,15.2,19.0,11.6,13.3,64.5,80,49,0.0,0.0,18.6,22,0,Clear Sky,0.0
2020-09-16,2020,9,Fall,New York,NY,US,40.71,-74.01,17.2,22.3,12.0,16.4,73.5,91,56,0.0,0.0,22.2,198,3,Overcast,0.0
2020-09-17,2020,9,Fall,New York,NY,US,40.71,-74.01,19.3,22.4,16.4,20.3,84.0,98,70,0.0,0.0,14.7,208,3,Overcast,0.0
2020-09-18,2020,9,Fall,New York,NY,US,40.71,-74.01,17.4,19.9,14.7,14.9,72.5,97,48,0.0,0.0,25.6,4,3,Overcast,0.0
2020-09-19,2020,9,Fall,New York,NY,US,40.71,-74.01,13.1,17.0,9.7,9.2,48.5,64,33,0.0,0.0,28.6,10,0,Clear Sky,0.0
2020-09-20,2020,9,Fall,New York,NY,US,40.71,-74.01,12.8,16.8,9.6,9.3,53.5,75,32,0.0,0.0,20.0,26,3,Overcast,0.0
2020-09-21,2020,9,Fall,New York,NY,US,40.71,-74.01,13.0,18.4,8.6,10.5,58.5,84,33,0.0,0.0,17.3,27,0,Clear Sky,0.0
2020-09-22,2020,9,Fall,New York,NY,US,40.71,-74.01,15.0,22.3,9.1,12.0,59.0,86,32,0.0,0.0,20.6,328,0,Clear Sky,0.0
2020-09-23,2020,9,Fall,New York,NY,US,40.71,-74.01,18.6,26.2,12.0,16.7,57.5,76,39,0.0,0.0,24.2,299,0,Clear Sky,0.0
2020-09-24,2020,9,Fall,New York,NY,US,40.71,-74.01,18.7,24.7,12.8,18.3,70.0,89,51,0.0,0.0,16.1,250,3,Overcast,0.0
2020-09-25,2020,9,Fall,New York,NY,US,40.71,-74.01,18.7,24.8,13.4,19.4,77.0,96,58,0.0,0.0,13.6,198,3,Overcast,0.0
2020-09-26,2020,9,Fall,New York,NY,US,40.71,-74.01,19.0,22.8,15.3,20.1,85.0,99,71,1.3,1.3,18.1,143,55,Heavy Drizzle,0.0
2020-09-27,2020,9,Fall,New York,NY,US,40.71,-74.01,21.1,25.3,17.5,23.3,83.5,100,67,0.3,0.3,17.8,134,51,Light Drizzle,0.0
2020-09-28,2020,9,Fall,New York,NY,US,40.71,-74.01,21.4,23.9,19.6,22.7,87.5,100,75,1.6,1.6,21.9,172,51,Light Drizzle,0.0
2020-09-29,2020,9,Fall,New York,NY,US,40.71,-74.01,20.8,23.7,18.3,22.1,87.5,97,78,12.3,12.3,23.0,168,61,Light Rain,0.05
2020-09-30,2020,9,Fall,New York,NY,US,40.71,-74.01,19.0,21.3,15.8,17.5,71.0,97,45,29.2,29.2,29.9,233,65,Heavy Rain,0.05
2020-10-01,2020,10,Fall,New York,NY,US,40.71,-74.01,18.0,22.1,14.3,16.4,61.0,84,38,0.0,0.0,17.8,247,3,Overcast,0.0
2020-10-02,2020,10,Fall,New York,NY,US,40.71,-74.01,15.2,18.4,13.2,14.0,70.5,91,50,4.3,4.3,16.9,281,55,Heavy Drizzle,0.0
2020-10-03,2020,10,Fall,New York,NY,US,40.71,-74.01,13.9,18.6,10.0,12.1,63.0,85,41,0.0,0.0,12.7,317,1,Mainly Clear,0.0
2020-10-04,2020,10,Fall,New York,NY,US,40.71,-74.01,14.2,18.7,9.7,12.9,68.5,94,43,0.5,0.5,13.1,57,53,Moderate Drizzle,0.0
2020-10-05,2020,10,Fall,New York,NY,US,40.71,-74.01,15.3,19.7,11.1,14.3,70.5,92,49,0.0,0.0,13.5,22,3,Overcast,0.0
2020-10-06,2020,10,Fall,New York,NY,US,40.71,-74.01,16.3,20.1,11.3,15.2,73.0,99,47,0.2,0.2,18.4,226,51,Light Drizzle,0.0
2020-10-07,2020,10,Fall,New York,NY,US,40.71,-74.01,18.0,24.4,13.3,15.3,68.0,92,44,0.2,0.2,30.6,252,51,Light Drizzle,0.0
2020-10-08,2020,10,Fall,New York,NY,US,40.71,-74.01,14.4,17.8,10.3,10.6,56.5,72,41,0.0,0.0,29.1,304,0,Clear Sky,0.0
2020-10-09,2020,10,Fall,New York,NY,US,40.71,-74.01,14.3,19.6,9.2,12.5,65.0,81,49,0.0,0.0,20.7,220,3,Overcast,0.0
2020-10-10,2020,10,Fall,New York,NY,US,40.71,-74.01,18.3,23.8,13.9,16.3,71.0,86,56,0.0,0.0,25.0,219,3,Overcast,0.0
2020-10-11,2020,10,Fall,New York,NY,US,40.71,-74.01,17.4,19.3,15.1,16.4,75.5,94,57,0.6,0.6,22.0,30,51,Light Drizzle,0.0
2020-10-12,2020,10,Fall,New York,NY,US,40.71,-74.01,12.5,14.8,11.4,9.8,89.5,95,84,23.7,23.7,26.7,64,61,Light Rain,0.05
2020-10-13,2020,10,Fall,New York,NY,US,40.71,-74.01,14.0,15.2,12.9,12.0,90.5,96,85,10.5,10.5,27.4,11,63,Moderate Rain,0.05
2020-10-14,2020,10,Fall,New York,NY,US,40.71,-74.01,14.5,20.5,9.2,12.5,66.0,88,44,0.0,0.0,17.3,259,1,Mainly Clear,0.0
2020-10-15,2020,10,Fall,New York,NY,US,40.71,-74.01,16.4,22.3,11.4,14.9,73.0,90,56,0.0,0.0,27.3,189,3,Overcast,0.0
2020-10-16,2020,10,Fall,New York,NY,US,40.71,-74.01,14.1,17.3,10.5,12.9,86.0,96,76,23.8,23.8,23.7,316,63,Moderate Rain,0.05
2020-10-17,2020,10,Fall,New York,NY,US,40.71,-74.01,11.0,15.4,7.4,8.0,65.0,93,37,3.8,3.8,18.1,323,55,Heavy Drizzle,0.0
2020-10-18,2020,10,Fall,New York,NY,US,40.71,-74.01,12.2,17.0,7.2,9.9,69.5,88,51,0.0,0.0,24.6,124,3,Overcast,0.0
2020-10-19,2020,10,Fall,New York,NY,US,40.71,-74.01,14.4,17.9,9.2,13.4,82.5,97,68,0.0,0.0,17.3,130,3,Overcast,0.0
2020-10-20,2020,10,Fall,New York,NY,US,40.71,-74.01,16.6,21.5,13.1,17.2,87.0,99,75,0.0,0.0,11.3,174,3,Overcast,0.0
2020-10-21,2020,10,Fall,New York,NY,US,40.71,-74.01,16.9,19.9,14.3,18.1,93.0,100,86,0.3,0.3,13.3,162,51,Light Drizzle,0.0
2020-10-22,2020,10,Fall,New York,NY,US,40.71,-74.01,18.4,21.1,16.5,20.1,92.0,100,84,0.0,0.0,10.5,148,3,Overcast,0.0
2020-10-23,2020,10,Fall,New York,NY,US,40.71,-74.01,17.7,20.2,16.2,18.7,91.5,100,83,0.3,0.3,14.6,143,51,Light Drizzle,0.0
2020-10-24,2020,10,Fall,New York,NY,US,40.71,-74.01,16.6,21.3,10.0,15.3,78.0,98,58,0.4,0.4,21.5,281,51,Light Drizzle,0.0
2020-10-25,2020,10,Fall,New York,NY,US,40.71,-74.01,9.3,10.9,7.2,5.7,73.5,92,55,1.1,1.1,18.0,25,51,Light Drizzle,0.0
2020-10-26,2020,10,Fall,New York,NY,US,40.71,-74.01,13.7,16.7,10.7,12.5,90.0,97,83,1.7,1.7,21.3,76,51,Light Drizzle,0.0
2020-10-27,2020,10,Fall,New York,NY,US,40.71,-74.01,14.1,15.6,12.6,13.0,76.5,98,55,0.8,0.8,14.8,328,51,Light Drizzle,0.0
2020-10-28,2020,10,Fall,New York,NY,US,40.71,-74.01,13.2,16.5,11.5,12.3,80.5,96,65,2.9,2.9,13.0,312,53,Moderate Drizzle,0.0
2020-10-29,2020,10,Fall,New York,NY,US,40.71,-74.01,10.9,12.6,8.6,8.5,90.5,96,85,37.6,37.6,32.4,32,63,Moderate Rain,0.05
2020-10-30,2020,10,Fall,New York,NY,US,40.71,-74.01,5.6,8.4,3.2,1.2,87.5,99,76,18.6,18.6,33.3,16,63,Moderate Rain,0.05
2020-10-31,2020,10,Fall,New York,NY,US,40.71,-74.01,4.3,7.2,0.1,0.6,70.5,87,54,0.0,0.0,16.5,315,3,Overcast,0.0
2020-11-01,2020,11,Fall,New York,NY,US,40.71,-74.01,9.4,13.9,4.7,6.0,78.0,96,60,7.9,7.9,30.7,209,63,Moderate Rain,0.0
2020-11-02,2020,11,Fall,New York,NY,US,40.71,-74.01,5.0,6.7,3.1,-1.6,58.5,81,36,0.5,0.5,42.5,286,51,Light Drizzle,0.0
2020-11-03,2020,11,Fall,New York,NY,US,40.71,-74.01,7.9,12.3,4.2,2.9,61.5,80,43,0.0,0.0,27.4,271,3,Overcast,0.0
2020-11-04,2020,11,Fall,New York,NY,US,40.71,-74.01,9.7,16.7,4.1,6.9,66.0,83,49,0.0,0.0,18.9,164,2,Partly Cloudy,0.0
2020-11-05,2020,11,Fall,New York,NY,US,40.71,-74.01,12.3,18.9,7.2,10.1,72.5,92,53,0.0,0.0,19.8,218,3,Overcast,0.0
2020-11-06,2020,11,Fall,New York,NY,US,40.71,-74.01,13.9,20.4,9.6,12.2,72.5,93,52,0.0,0.0,15.8,232,3,Overcast,0.0
2020-11-07,2020,11,Fall,New York,NY,US,40.71,-74.01,14.3,21.9,8.0,12.6,70.0,91,49,0.0,0.0,10.6,262,2,Partly Cloudy,0.0
2020-11-08,2020,11,Fall,New York,NY,US,40.71,-74.01,13.6,21.7,7.9,12.3,69.0,88,50,0.0,0.0,11.0,288,2,Partly Cloudy,0.0
2020-11-09,2020,11,Fall,New York,NY,US,40.71,-74.01,13.4,21.7,8.0,12.4,74.5,92,57,0.0,0.0,10.6,257,0,Clear Sky,0.0
2020-11-10,2020,11,Fall,New York,NY,US,40.71,-74.01,15.7,21.8,11.6,15.2,83.5,99,68,0.0,0.0,14.6,214,3,Overcast,0.0
2020-11-11,2020,11,Fall,New York,NY,US,40.71,-74.01,18.0,22.0,15.5,18.6,90.0,98,82,14.6,14.6,19.7,204,63,Moderate Rain,0.05
2020-11-12,2020,11,Fall,New York,NY,US,40.71,-74.01,13.3,18.6,8.6,11.6,81.5,100,63,11.0,11.0,23.8,355,61,Light Rain,0.05
2020-11-13,2020,11,Fall,New York,NY,US,40.71,-74.01,8.9,11.3,6.2,6.7,90.0,96,84,3.6,3.6,16.3,358,55,Heavy Drizzle,0.0
2020-11-14,2020,11,Fall,New York,NY,US,40.71,-74.01,7.5,11.4,4.4,4.0,66.0,88,44,0.0,0.0,19.0,308,3,Overcast,0.0
2020-11-15,2020,11,Fall,New York,NY,US,40.71,-74.01,9.8,17.5,2.5,5.5,74.0,90,58,6.0,6.0,47.0,165,61,Light Rain,0.0
2020-11-16,2020,11,Fall,New York,NY,US,40.71,-74.01,8.9,11.5,4.9,4.0,59.5,79,40,0.1,0.1,25.9,267,51,Light Drizzle,0.0
2020-11-17,2020,11,Fall,New York,NY,US,40.71,-74.01,5.2,8.8,2.8,0.9,64.0,77,51,1.3,1.3,23.2,294,53,Moderate Drizzle,0.0
2020-11-18,2020,11,Fall,New York,NY,US,40.71,-74.01,0.8,2.2,-1.5,-5.2,50.5,61,40,0.0,0.0,26.3,317,3,Overcast,0.0
2020-11-19,2020,11,Fall,New York,NY,US,40.71,-74.01,2.6,7.4,-2.6,-2.1,64.5,81,48,0.0,0.0,22.4,219,3,Overcast,0.0
2020-11-20,2020,11,Fall,New York,NY,US,40.71,-74.01,9.3,14.9,5.3,5.2,63.0,75,51,0.0,0.0,19.9,223,3,Overcast,0.0
