Station_ID,Station_Name,Street_Address,City,State,ZIP_Code,Country,Latitude,Longitude,Charger_Type,Power_kW,Level1_Chargers,Level2_Chargers,DC_Fast_Chargers,Total_Chargers,Operator,Connector_Types,Pricing_Info,Access_Hours,Open_Date,Station_Age_Years,Availability_Pct,Location_Type,Status
100099,Tesla Supercharger - Los Angeles Outlet Center #3308,7358 Park Blvd,Los Angeles,CA,76909,US,34.001307,-118.357388,DC Fast Charger,282.1,0,0,10,10,Tesla Supercharger,"CCS1, CHAdeMO, NACS",$0.25-0.50/kWh (Tesla vehicles),6:00am-10:00pm daily,2018-11-15,7.6,60.8,Outlet Center,Open
100100,EVgo - Los Angeles Convention Center #3209,8768 Airport Rd,Los Angeles,CA,88084,US,34.105727,-118.138442,DC Fast Charger,106.4,0,0,10,10,EVgo,"CCS1, NACS",$0.15/kWh,Mon-Fri: 6am-10pm,2024-07-17,2.0,78.2,Convention Center,Open
100101,ChargePoint - Los Angeles Supermarket #6061,7842 Main St,Los Angeles,CA,55285,US,34.038598,-118.227704,Level 2,7.2,0,2,0,2,ChargePoint,J1772,$0.15/kWh,Daily: 6am-midnight,2021-11-04,4.7,59.6,Supermarket,Open
100102,Volta - Los Angeles Highway Rest Stop #4044,813 Industrial Way,Los Angeles,CA,81117,US,34.030888,-118.193868,Level 2,11.0,0,4,0,4,Volta,"J1772, NACS",$0.25/kWh,24 hours,2019-12-25,6.5,77.9,Highway Rest Stop,Open
100103,ChargePoint - Los Angeles Mall #4179,8794 Central Ave,Los Angeles,CA,65601,US,34.106667,-118.410232,Level 2,7.2,0,10,0,10,ChargePoint,J1772,Membership pricing,6:00am-10:00pm daily,2022-09-06,3.8,80.0,Mall,Open
100104,Electrify America - Los Angeles Sports Arena #9924,7620 Central Ave,Los Angeles,CA,14744,US,34.077959,-118.293144,DC Fast Charger,129.8,0,2,10,12,Electrify America,"CCS1, NACS",Free,Mon-Fri: 6am-10pm,2019-12-14,6.5,71.0,Sports Arena,Open
100105,Blink - Los Angeles Parking Garage #3424,5603 Park Blvd,Los Angeles,CA,28909,US,34.108139,-118.30612,Level 2,3.7,0,4,0,4,Blink,"J1772, NACS",$0.20/kWh,24/7,2020-10-16,5.7,82.2,Parking Garage,Open
100106,ChargePoint - Los Angeles Library #7673,6664 Broadway,Los Angeles,CA,53108,US,34.067174,-118.252869,Level 2,7.2,2,1,0,3,ChargePoint,"J1772, NACS",$0.25/kWh,Mon-Fri: 6am-10pm,2019-01-06,7.5,93.8,Library,Open
100107,Tesla Supercharger - Los Angeles Gas Station #2542,1345 Central Ave,Los Angeles,CA,97127,US,34.016598,-118.312853,DC Fast Charger,246.1,0,0,2,2,Tesla Supercharger,NACS,$0.25-0.50/kWh (Tesla vehicles),24/7,2022-02-03,4.4,85.2,Gas Station,Open
100108,Blink - Los Angeles Car Dealership #4986,3103 Business Park Rd,Los Angeles,CA,52821,US,33.983953,-118.267693,Level 2,7.2,0,6,0,6,Blink,"J1772, NACS",$0.15/kWh,6:00am-10:00pm daily,2020-07-22,5.9,91.1,Car Dealership,Open
100109,Electrify America - Los Angeles Sports Arena #9876,4360 Central Ave,Los Angeles,CA,31501,US,34.019679,-118.150215,DC Fast Charger,169.4,0,0,1,1,Electrify America,"CCS2, CHAdeMO",$0.30/kWh,6:00am-10:00pm daily,2018-03-20,8.3,91.7,Sports Arena,Open
100110,ChargePoint - Los Angeles Hospital #8845,3056 Industrial Way,Los Angeles,CA,41252,US,34.043902,-118.21157,Level 2,11.0,0,10,0,10,ChargePoint,J1772,$0.20/kWh,Business hours,2018-06-25,8.0,92.2,Hospital,Open
100111,Shell Recharge - Los Angeles Highway Rest Stop #3045,383 Park Blvd,Los Angeles,CA,78234,US,34.001098,-118.292407,Level 2,3.7,1,6,0,7,Shell Recharge,"J1772, CCS1",$0.30/kWh,6:00am-10:00pm daily,2017-07-11,9.0,86.7,Highway Rest Stop,Open
100112,Independent - Los Angeles Transit Station #7025,9232 Broadway,Los Angeles,CA,66882,US,34.013561,-118.227747,Level 2,22.0,1,16,0,17,Independent,"J1772, NACS",$0.10/kWh,24 hours,2021-10-01,4.8,37.1,Transit Station,Open
100113,SemaConnect - Los Angeles Hospital #884,3651 Commerce Dr,Los Angeles,CA,99451,US,34.02694,-118.286512,Level 2,22.0,0,20,0,20,SemaConnect,J1772,Free with validation,Daily: 6am-midnight,2023-01-22,3.4,85.3,Hospital,Open
100114,Tesla Supercharger - Los Angeles Workplace #5834,9072 Main St,Los Angeles,CA,76241,US,34.070231,-118.276978,DC Fast Charger,254.0,0,0,6,6,Tesla Supercharger,CCS1,$0.25-0.50/kWh (Tesla vehicles),Daily: 6am-midnight,2021-03-11,5.3,68.3,Workplace,Open
100115,SemaConnect - Los Angeles Transit Station #6414,7137 Oak Ave,Los Angeles,CA,45200,US,34.020914,-118.311058,Level 2,3.7,0,8,0,8,SemaConnect,J1772,$0.15/kWh,24/7,2020-10-21,5.7,69.5,Transit Station,Open
100116,Tesla Supercharger - Los Angeles Convention Center #3992,5055 Shopping Center Blvd,Los Angeles,CA,84261,US,34.023832,-118.282208,DC Fast Charger,268.4,0,0,1,1,Tesla Supercharger,"CCS1, NACS",$0.25-0.50/kWh (Tesla vehicles),24 hours,2018-08-05,7.9,96.0,Convention Center,Open
100117,Independent - Los Angeles Hotel #2229,6534 University Ave,Los Angeles,CA,16283,US,34.002623,-118.22819,Level 2,11.0,2,8,0,10,Independent,"J1772, NACS",Varies,Daily: 6am-midnight,2019-11-05,6.7,94.6,Hotel,Open
100118,ChargePoint - Los Angeles Highway Rest Stop #9024,5669 Broadway,Los Angeles,CA,80017,US,34.033901,-118.230914,Level 2,7.2,0,16,0,16,ChargePoint,J1772,$0.30/kWh,24/7,2024-05-03,2.2,73.0,Highway Rest Stop,Open
100119,ChargePoint - Los Angeles Hotel #1672,4940 Tech Drive,Los Angeles,CA,65946,US,34.115265,-118.192374,Level 2,7.2,0,2,0,2,ChargePoint,"J1772, NACS",$0.10/min,Mon-Fri: 6am-10pm,2018-06-08,8.1,76.7,Hotel,Open
100120,Gridserve - Los Angeles Mall #4169,5870 Broadway,Los Angeles,CA,78766,US,33.961617,-118.238031,DC Fast Charger,121.4,0,2,2,4,Gridserve,"CCS1, NACS",$0.40/kWh,Daily: 6am-midnight,2018-04-20,8.2,90.0,Mall,Open
100121,ChargePoint - Los Angeles Highway Rest Stop #8344,3904 Industrial Way,Los Angeles,CA,50740,US,34.013261,-118.25159,Level 2,22.0,0,4,0,4,ChargePoint,J1772,$0.15/kWh,Mon-Fri: 6am-10pm,2022-02-12,4.4,91.3,Highway Rest Stop,Open
100122,ChargePoint - Los Angeles Hospital #6088,3753 Industrial Way,Los Angeles,CA,16320,US,34.101426,-118.227789,Level 2,7.2,2,10,0,12,ChargePoint,"J1772, NACS",$0.10/min,24 hours,2023-07-04,3.0,79.0,Hospital,Open
100123,ChargePoint - Los Angeles Hotel #8783,8324 University Ave,Los Angeles,CA,54988,US,34.044065,-118.253003,Level 2,7.2,1,4,0,5,ChargePoint,J1772,$0.25/kWh,Business hours,2019-05-08,7.2,83.1,Hotel,Open
100124,ChargePoint - Los Angeles Highway Rest Stop #4263,4717 Industrial Way,Los Angeles,CA,56430,US,34.052483,-118.317017,Level 2,22.0,0,8,0,8,ChargePoint,J1772,$0.20/kWh,24/7,2017-09-05,8.8,73.8,Highway Rest Stop,Open
100125,Tesla Supercharger - Los Angeles Car Dealership #7548,7335 Broadway,Los Angeles,CA,73506,US,34.044569,-118.187047,DC Fast Charger,222.3,0,0,12,12,Tesla Supercharger,"CCS1, NACS",$0.25-0.50/kWh (Tesla vehicles),Mon-Fri: 6am-10pm,2017-08-22,8.9,76.2,Car Dealership,Open
100126,Electrify America - Los Angeles Hotel #1708,3722 Oak Ave,Los Angeles,CA,71648,US,34.013308,-118.243979,DC Fast Charger,123.0,0,0,2,2,Electrify America,NACS,$0.10/min DC; $0.03/min AC,24 hours daily,2020-11-26,5.6,75.3,Hotel,Open
100127,SemaConnect - Los Angeles Mall #8497,4667 Main St,Los Angeles,CA,86466,US,34.110819,-118.145688,Level 2,22.0,1,2,0,3,SemaConnect,"J1772, CCS1",$0.15/kWh,6:00am-10:00pm daily,2023-06-23,3.0,78.8,Mall,Open
100128,Pod Point - Los Angeles Park & Ride #1835,5322 Tech Drive,Los Angeles,CA,49717,US,33.946105,-118.262675,Level 2,3.7,0,6,0,6,Pod Point,"J1772, CCS1",$0.10/kWh,24 hours,2023-09-07,2.8,90.3,Park & Ride,Open
100129,Electrify America - Los Angeles Community Center #6796,2587 Airport Rd,Los Angeles,CA,34285,US,34.003436,-118.278624,DC Fast Charger,166.4,0,0,1,1,Electrify America,CCS1,Free,Mon-Fri: 6am-10pm,2018-04-13,8.2,88.4,Community Center,Open
100130,ChargePoint - Los Angeles Hospital #5675,5471 Park Blvd,Los Angeles,CA,49039,US,34.116902,-118.242798,Level 2,11.0,0,2,0,2,ChargePoint,J1772,$0.10/min,24/7,2020-01-08,6.5,85.5,Hospital,Open
100131,ChargePoint - Los Angeles Hospital #7356,4943 Oak Ave,Los Angeles,CA,36843,US,34.048051,-118.29044,Level 2,7.2,0,6,0,6,ChargePoint,"J1772, CCS1",$0.10/min,Mon-Sun: 7am-11pm,2020-10-04,5.7,85.2,Hospital,Open
100132,ChargePoint - Los Angeles Library #1305,1280 Airport Rd,Los Angeles,CA,96584,US,34.115036,-118.275774,Level 2,7.2,0,8,0,8,ChargePoint,"J1772, CCS1",$0.20/kWh,24 hours,2017-08-05,8.9,79.2,Library,Open
100133,Independent - Los Angeles Transit Station #9757,5252 University Ave,Los Angeles,CA,93258,US,34.038975,-118.224318,Level 2,22.0,0,6,0,6,Independent,J1772,$0.10/kWh,24 hours daily,2017-08-22,8.9,72.3,Transit Station,Open
100134,ChargePoint - Los Angeles Hotel #2778,5808 Oak Ave,Los Angeles,CA,33641,US,34.033166,-118.235042,Level 2,11.0,1,8,0,9,ChargePoint,"J1772, NACS",Membership pricing,Mon-Sun: 7am-11pm,2021-07-05,5.0,92.9,Hotel,Open
100135,Pod Point - Los Angeles Convention Center #9005,4408 Park Blvd,Los Angeles,CA,54508,US,34.042557,-118.254638,Level 2,3.7,1,1,0,2,Pod Point,"J1772, CCS1",$0.30/kWh,6:00am-10:00pm daily,2022-11-19,3.6,43.9,Convention Center,Open
100136,Independent - Los Angeles Mall #4342,7791 Shopping Center Blvd,Los Angeles,CA,39932,US,33.988562,-118.256697,Level 2,7.2,1,6,0,7,Independent,"J1772, NACS",$0.40/kWh,24 hours daily,2021-12-14,4.5,92.5,Mall,Open
100137,SemaConnect - Los Angeles Sports Arena #5211,6386 Market St,Los Angeles,CA,72096,US,34.173255,-118.265151,Level 2,11.0,1,4,0,5,SemaConnect,J1772,$0.30/kWh,24/7,2020-10-08,5.7,83.9,Sports Arena,Open
100138,Tesla Supercharger - Los Angeles Shopping Center #455,6477 Highway 1,Los Angeles,CA,23253,US,34.02699,-118.235879,DC Fast Charger,208.9,0,2,1,3,Tesla Supercharger,"CCS2, CHAdeMO",$0.25-0.50/kWh (Tesla vehicles),Mon-Sun: 7am-11pm,2018-01-11,8.5,75.7,Shopping Center,Open
100139,Independent - Los Angeles Parking Garage #3524,8059 Market St,Los Angeles,CA,35284,US,34.055303,-118.292827,Level 2,7.2,0,16,0,16,Independent,"J1772, CCS1",$0.35/kWh,24/7,2020-01-18,6.5,84.4,Parking Garage,Open
100140,Independent - Los Angeles Transit Station #8020,5612 Industrial Way,Los Angeles,CA,97440,US,34.019174,-118.283739,Level 2,7.2,1,6,0,7,Independent,"J1772, NACS",$0.10/kWh,Business hours,2024-12-24,1.5,90.1,Transit Station,Open
100141,ChargePoint - Los Angeles Supermarket #4582,9487 Airport Rd,Los Angeles,CA,87383,US,34.048882,-118.319923,Level 2,11.0,0,4,0,4,ChargePoint,"J1772, NACS",$0.25/kWh,Mon-Sun: 7am-11pm,2023-11-29,2.6,76.8,Supermarket,Open
100142,EVgo - Los Angeles Community Center #8693,2224 Airport Rd,Los Angeles,CA,83005,US,34.069169,-118.264802,DC Fast Charger,111.7,0,4,8,12,EVgo,NACS,$0.10/min,Mon-Sun: 7am-11pm,2019-05-16,7.1,71.9,Community Center,Open
100143,EVCS - Los Angeles Community Center #3165,1325 Business Park Rd,Los Angeles,CA,68664,US,34.05603,-118.251463,Level 2,7.2,1,6,0,7,EVCS,"J1772, NACS",$1.00/session,24/7,2024-08-16,1.9,52.4,Community Center,Open
100144,Electrify America - Los Angeles Workplace #2584,9591 Market St,Los Angeles,CA,79430,US,34.053964,-118.311106,DC Fast Charger,149.4,0,0,1,1,Electrify America,CCS1,$0.30/kWh,6:00am-10:00pm daily,2022-06-17,4.0,87.8,Workplace,Open
100145,Electrify America - Los Angeles Highway Rest Stop #5486,8341 Tech Drive,Los Angeles,CA,12951,US,34.093109,-118.23085,DC Fast Charger,134.0,0,0,6,6,Electrify America,"CCS2, CHAdeMO",$0.25/kWh,24/7,2023-04-26,3.2,87.2,Highway Rest Stop,Open
100146,ChargePoint - Los Angeles Mall #2109,1933 Shopping Center Blvd,Los Angeles,CA,89261,US,33.999309,-118.286774,Level 2,11.0,0,2,0,2,ChargePoint,"J1772, NACS",$0.10/min,Daily: 6am-midnight,2024-11-08,1.6,96.4,Mall,Open
100147,ChargePoint - Los Angeles Sports Arena #1271,1310 Shopping Center Blvd,Los Angeles,CA,84693,US,33.934562,-118.25842,Level 2,7.2,1,2,0,3,ChargePoint,"J1772, CCS1",$0.10/kWh,Mon-Fri: 6am-10pm,2024-03-02,2.3,86.2,Sports Arena,Open
100148,Independent - Los Angeles Community Center #2736,7650 Oak Ave,Los Angeles,CA,69197,US,34.038325,-118.223957,Level 2,7.2,0,8,0,8,Independent,"J1772, CCS1",$0.30/kWh,6:00am-10:00pm daily,2020-03-17,6.3,68.4,Community Center,Open
100149,Tesla Supercharger - Los Angeles Workplace #9293,2003 Commerce Dr,Los Angeles,CA,83040,US,33.881163,-118.39027,DC Fast Charger,249.8,0,0,8,8,Tesla Supercharger,"CCS1, CHAdeMO, NACS",$0.25-0.50/kWh (Tesla vehicles),24 hours daily,2022-06-26,4.0,73.7,Workplace,Open
100150,ChargePoint - Los Angeles Mall #3961,6257 Broadway,Los Angeles,CA,20130,US,34.098746,-118.199818,Level 2,7.2,0,6,0,6,ChargePoint,"J1772, CCS1",$0.20/kWh,24/7,2018-10-27,7.7,94.9,Mall,Open
100151,EVgo - Los Angeles Parking Garage #7146,669 Oak Ave,Los Angeles,CA,58562,US,34.059489,-118.320764,DC Fast Charger,88.2,0,4,1,5,EVgo,"CCS1, CHAdeMO, NACS",$0.20/kWh,Daily: 6am-midnight,2024-07-12,2.0,82.9,Parking Garage,Open
100152,Electrify America - Los Angeles Hospital #8967,8515 Central Ave,Los Angeles,CA,71791,US,34.042691,-118.151793,DC Fast Charger,161.2,0,2,6,8,Electrify America,NACS,$0.45/kWh,6:00am-10:00pm daily,2024-07-04,2.0,95.0,Hospital,Open
100153,ChargePoint - Los Angeles Park & Ride #3466,5569 Main St,Los Angeles,CA,22534,US,34.060567,-118.262007,Level 2,11.0,0,2,0,2,ChargePoint,"J1772, NACS",$0.25/kWh,24 hours daily,2022-01-02,4.5,43.4,Park & Ride,Open
100154,BP Pulse - Los Angeles Workplace #3564,2015 Market St,Los Angeles,CA,57802,US,34.022484,-118.326256,DC Fast Charger,45.6,0,2,1,3,BP Pulse,"CCS1, CHAdeMO, NACS",,6:00am-10:00pm daily,2018-05-04,8.2,70.2,Workplace,Open
100155,Electrify America - Los Angeles University #3075,9094 Park Blvd,Los Angeles,CA,63719,US,34.063606,-118.122464,DC Fast Charger,160.0,0,0,1,1,Electrify America,"CCS1, CHAdeMO",$1.00/session,24 hours,2017-02-21,9.4,94.5,University,Open
100156,SemaConnect - Los Angeles Hospital #8236,6436 Main St,Los Angeles,CA,65073,US,34.016203,-118.260567,Level 2,11.0,0,8,0,8,SemaConnect,"J1772, CCS1",$0.40/kWh,24 hours daily,2021-10-31,4.7,86.8,Hospital,Open
100157,EVgo - Los Angeles Supermarket #4336,8349 Park Blvd,Los Angeles,CA,31241,US,34.08028,-118.319655,DC Fast Charger,107.8,0,4,2,6,EVgo,"CCS2, CHAdeMO",$0.15/kWh,Business hours,2020-08-23,5.9,85.3,Supermarket,Open
100158,Electrify America - Los Angeles Gas Station #3732,3280 Market St,Los Angeles,CA,52199,US,34.083541,-118.243407,DC Fast Charger,157.2,0,0,8,8,Electrify America,"CCS2, CHAdeMO",Free,Mon-Fri: 6am-10pm,2024-04-02,2.2,64.4,Gas Station,Open
100159,EVCS - Los Angeles Car Dealership #9007,1854 Shopping Center Blvd,Los Angeles,CA,89697,US,33.988031,-118.241818,Level 2,11.0,2,4,0,6,EVCS,"J1772, NACS",$0.15/kWh,Business hours,2022-11-03,3.7,83.0,Car Dealership,Open
100160,Electrify America - Los Angeles Shopping Center #973,1576 Airport Rd,Los Angeles,CA,17961,US,34.14156,-118.268977,DC Fast Charger,123.7,0,0,2,2,Electrify America,"CCS2, CHAdeMO",$0.35/kWh,Business hours,2019-03-04,7.3,71.5,Shopping Center,Open
100161,Volta - Los Angeles Community Center #9110,6892 Shopping Center Blvd,Los Angeles,CA,52725,US,33.976819,-118.205798,Level 2,7.2,1,6,0,7,Volta,"J1772, CCS1",$0.30/kWh,24 hours daily,2021-07-29,4.9,83.1,Community Center,Open
100162,Independent - Los Angeles University #2098,4570 Tech Drive,Los Angeles,CA,95737,US,34.00481,-118.190467,Level 2,7.2,0,8,0,8,Independent,"J1772, NACS",Varies,24 hours,2020-12-17,5.5,60.4,University,Open
100163,Electrify America - Los Angeles Workplace #169,7864 Central Ave,Los Angeles,CA,53339,US,34.035894,-118.179252,DC Fast Charger,172.5,0,0,4,4,Electrify America,"CCS1, NACS",$0.40/kWh,24 hours,2019-02-20,7.4,67.1,Workplace,Open
100164,ChargePoint - Los Angeles Airport #6284,8987 Broadway,Los Angeles,CA,60083,US,34.044306,-118.281751,Level 2,22.0,0,2,0,2,ChargePoint,"J1772, NACS",$0.30/kWh,24 hours,2024-02-18,2.4,61.3,Airport,Open
100165,Gridserve - Los Angeles Outlet Center #1569,9234 Broadway,Los Angeles,CA,25110,US,34.065819,-118.255423,DC Fast Charger,107.0,0,2,6,8,Gridserve,NACS,Free with validation,Daily: 6am-midnight,2018-06-28,8.0,83.9,Outlet Center,Open
100166,EVgo - Los Angeles Convention Center #1484,7945 Industrial Way,Los Angeles,CA,51749,US,33.993624,-118.250943,DC Fast Charger,97.7,0,0,12,12,EVgo,"CCS1, CHAdeMO, NACS",$0.25/kWh,Mon-Fri: 6am-10pm,2020-08-19,5.9,57.1,Convention Center,Open
100167,Blink - Los Angeles Hotel #6692,1109 Highway 1,Los Angeles,CA,63350,US,33.990082,-118.324518,Level 2,7.2,0,2,0,2,Blink,J1772,$0.10/kWh,24 hours daily,2019-12-05,6.6,63.6,Hotel,Open
100168,Blink - Los Angeles Sports Arena #9051,8506 Tech Drive,Los Angeles,CA,91516,US,34.059475,-118.241608,Level 2,11.0,1,10,0,11,Blink,J1772,$0.30/kWh,Business hours,2021-01-12,5.5,94.7,Sports Arena,Open
100169,Blink - Los Angeles Supermarket #4192,4571 Shopping Center Blvd,Los Angeles,CA,17824,US,34.129359,-118.297738,Level 2,22.0,0,4,0,4,Blink,"J1772, NACS",$0.10/min,24 hours daily,2023-11-02,2.7,64.9,Supermarket,Open
100170,EVgo - Los Angeles Airport #2391,9090 Oak Ave,Los Angeles,CA,68277,US,34.051948,-118.294117,DC Fast Charger,84.6,0,0,6,6,EVgo,"CCS1, NACS",$0.10/kWh,24 hours daily,2022-08-06,3.9,84.4,Airport,Open
100171,ChargePoint - Los Angeles Shopping Center #5996,2198 Highway 1,Los Angeles,CA,83770,US,34.09486,-118.204265,Level 2,7.2,0,8,0,8,ChargePoint,"J1772, NACS",$0.20/kWh,24/7,2019-09-09,6.8,67.9,Shopping Center,Open
100172,Tesla Supercharger - Los Angeles Highway Rest Stop #9357,4137 Industrial Way,Los Angeles,CA,88579,US,34.06828,-118.145749,DC Fast Charger,205.9,0,0,2,2,Tesla Supercharger,NACS,$0.25-0.50/kWh (Tesla vehicles),Mon-Fri: 6am-10pm,2022-06-17,4.0,81.0,Highway Rest Stop,Open
100173,ChargePoint - Los Angeles Workplace #7833,8213 Industrial Way,Los Angeles,CA,76691,US,34.121257,-118.269253,Level 2,22.0,0,2,0,2,ChargePoint,J1772,$0.15/kWh,24 hours daily,2023-11-04,2.7,94.8,Workplace,Open
100174,Blink - Los Angeles Highway Rest Stop #6837,8305 Central Ave,Los Angeles,CA,47250,US,34.084244,-118.260057,Level 2,7.2,0,4,0,4,Blink,J1772,$0.10/min,Daily: 6am-midnight,2022-10-19,3.7,86.3,Highway Rest Stop,Open
100175,Blink - Los Angeles Car Dealership #6474,4099 Market St,Los Angeles,CA,65362,US,34.056053,-118.296772,Level 2,7.2,1,6,0,7,Blink,"J1772, CCS1",$0.20/kWh,24 hours daily,2019-03-15,7.3,74.7,Car Dealership,Open
100176,Pod Point - Los Angeles Outlet Center #8182,8636 Business Park Rd,Los Angeles,CA,66385,US,34.050198,-118.159513,Level 2,7.2,1,10,0,11,Pod Point,"J1772, CCS1",$0.20/kWh,Mon-Sun: 7am-11pm,2020-05-30,6.1,69.8,Outlet Center,Open
100177,Tesla Supercharger - Los Angeles Park & Ride #8641,3703 Park Blvd,Los Angeles,CA,90394,US,34.015323,-118.325257,DC Fast Charger,290.4,0,0,4,4,Tesla Supercharger,"CCS1, CHAdeMO",$0.25-0.50/kWh (Tesla vehicles),24 hours,2021-04-30,5.2,70.7,Park & Ride,Open
100178,ChargePoint - Los Angeles Workplace #2309,7847 Central Ave,Los Angeles,CA,23965,US,34.031968,-118.247767,Level 2,7.2,0,4,0,4,ChargePoint,"J1772, NACS",$0.15/kWh,Daily: 6am-midnight,2018-05-30,8.1,39.9,Workplace,Open
100179,SemaConnect - Los Angeles Gas Station #3212,3102 Broadway,Los Angeles,CA,26109,US,34.056954,-118.277284,Level 2,7.2,2,10,0,12,SemaConnect,J1772,$0.10/min DC; $0.03/min AC,Business hours,2019-01-08,7.5,85.6,Gas Station,Open
100180,Electrify America - Los Angeles Car Dealership #1738,2825 University Ave,Los Angeles,CA,23092,US,34.026441,-118.156224,DC Fast Charger,157.5,0,2,12,14,Electrify America,"CCS1, CHAdeMO, NACS",Membership required,6:00am-10:00pm daily,2022-07-19,4.0,74.3,Car Dealership,Open
100181,SemaConnect - Los Angeles Car Dealership #3740,6441 Industrial Way,Los Angeles,CA,62522,US,34.08252,-118.242268,Level 2,7.2,0,2,0,2,SemaConnect,"J1772, NACS",$0.20/kWh,Mon-Fri: 6am-10pm,2019-07-14,7.0,62.7,Car Dealership,Open
100182,Blink - Los Angeles Convention Center #1596,2752 Business Park Rd,Los Angeles,CA,19367,US,34.032521,-118.336107,Level 2,7.2,2,4,0,6,Blink,"J1772, CCS1",$0.15/kWh,24 hours,2018-02-06,8.4,63.9,Convention Center,Open
100183,EVgo - Los Angeles Transit Station #4606,7675 Shopping Center Blvd,Los Angeles,CA,72382,US,34.151662,-118.276571,DC Fast Charger,108.1,0,2,6,8,EVgo,"CCS2, CHAdeMO",$0.25/kWh,6:00am-10:00pm daily,2017-04-19,9.2,86.3,Transit Station,Open
100184,Electrify America - Los Angeles Hospital #1958,9580 Oak Ave,Los Angeles,CA,88208,US,34.029052,-118.156475,DC Fast Charger,132.0,0,2,2,4,Electrify America,"CCS2, CHAdeMO",$0.10/kWh,24 hours,2020-11-04,5.7,92.9,Hospital,Open
100185,SemaConnect - Los Angeles Supermarket #2484,1244 Market St,Los Angeles,CA,84581,US,34.091013,-118.218376,Level 2,3.7,1,4,0,5,SemaConnect,"J1772, CCS1",$0.45/kWh,24/7,2022-07-02,4.0,53.8,Supermarket,Open
100186,ChargePoint - Los Angeles Parking Garage #1057,685 Industrial Way,Los Angeles,CA,43356,US,33.974866,-118.225983,Level 2,7.2,0,8,0,8,ChargePoint,"J1772, NACS",$0.25/kWh,Business hours,2017-02-27,9.3,93.7,Parking Garage,Open
100187,ChargePoint - Los Angeles Mall #1857,987 Central Ave,Los Angeles,CA,35770,US,34.016522,-118.135126,Level 2,22.0,0,4,0,4,ChargePoint,"J1772, NACS",$0.30/kWh,Mon-Sun: 7am-11pm,2023-12-11,2.6,81.2,Mall,Open
100188,EVCS - Los Angeles Convention Center #8088,5146 University Ave,Los Angeles,CA,81186,US,34.058603,-118.201962,Level 2,7.2,0,2,0,2,EVCS,J1772,$0.30/kWh,Business hours,2021-03-11,5.3,96.5,Convention Center,Open
100189,Tesla Supercharger - Los Angeles Grocery Store #1634,2478 Oak Ave,Los Angeles,CA,13116,US,34.054854,-118.175561,DC Fast Charger,214.0,0,2,10,12,Tesla Supercharger,"CCS1, CHAdeMO",$0.25-0.50/kWh (Tesla vehicles),24 hours,2021-03-16,5.3,89.4,Grocery Store,Open
100190,ChargePoint - Los Angeles Grocery Store #3138,8246 Tech Drive,Los Angeles,CA,66257,US,34.064971,-118.307083,Level 2,7.2,0,6,0,6,ChargePoint,"J1772, NACS",$0.20/kWh,24 hours daily,2018-05-04,8.2,85.6,Grocery Store,Open
100191,Shell Recharge - Los Angeles Outlet Center #4416,3970 Oak Ave,Los Angeles,CA,93695,US,33.938614,-118.23628,Level 2,22.0,0,6,0,6,Shell Recharge,J1772,$0.40/kWh,Business hours,2017-07-21,8.9,73.9,Outlet Center,Open
100192,Tesla Supercharger - Los Angeles Library #5107,7591 Commerce Dr,Los Angeles,CA,59001,US,34.009113,-118.141456,DC Fast Charger,217.6,0,2,4,6,Tesla Supercharger,"CCS1, CHAdeMO",$0.25-0.50/kWh (Tesla vehicles),6:00am-10:00pm daily,2024-04-13,2.2,83.5,Library,Open
100193,Pod Point - Los Angeles Hotel #8639,2768 Main St,Los Angeles,CA,10441,US,34.106489,-118.235187,Level 2,22.0,1,6,0,7,Pod Point,"J1772, NACS",Free,24 hours daily,2019-05-26,7.1,64.3,Hotel,Open
100194,Blink - Los Angeles Parking Garage #6988,7690 Airport Rd,Los Angeles,CA,86397,US,34.10818,-118.276536,Level 2,7.2,0,8,0,8,Blink,"J1772, NACS",$0.25/kWh,Mon-Sun: 7am-11pm,2019-03-31,7.3,70.0,Parking Garage,Open
100195,ChargePoint - Los Angeles Outlet Center #5370,1327 Market St,Los Angeles,CA,63901,US,33.912586,-118.276529,Level 2,7.2,1,8,0,9,ChargePoint,"J1772, NACS",$0.30/kWh,24/7,2017-10-06,8.7,57.9,Outlet Center,Open
